Season,Wteam,Lteam,Wscore,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wto,Wstl,Wblk,Wpf,Lscore,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lto,Lstl,Lblk,Lpf
2016,1204,1111,101,32,63,8,22,29,36,11,8,2,32,100,30,63,12,31,28,38,14,1,2,27
2016,1224,1126,70,27,55,3,12,13,17,9,7,7,8,68,26,65,10,26,6,7,14,4,6,15
2016,1235,1242,85,32,62,9,21,12,15,8,10,1,13,72,29,58,5,17,9,12,16,2,3,18
2016,1270,1230,79,24,57,7,20,24,32,12,6,5,22,76,23,64,10,25,20,25,14,7,1,23
2016,1274,1181,80,30,59,7,20,13,17,7,3,7,16,69,25,60,6,20,13,17,11,3,0,13
2016,1290,1341,76,25,51,4,9,22,32,20,7,3,19,73,27,66,6,24,13,25,13,6,2,25
2016,1309,1146,94,33,64,5,14,23,33,10,8,2,20,83,27,63,13,26,16,26,19,3,3,31
2016,1313,1366,92,24,51,14,30,30,35,14,10,9,21,73,25,60,8,23,15,24,15,6,1,22
2016,1322,1311,88,33,68,13,25,9,11,13,8,4,18,80,29,62,11,28,11,17,18,8,6,18
2016,1324,1454,82,27,59,11,17,17,21,8,5,5,18,79,26,65,10,34,17,20,9,3,2,18
2016,1326,1336,66,24,52,8,19,10,14,15,3,8,12,46,20,60,4,25,2,5,11,4,3,15
2016,1354,1214,67,26,61,4,16,11,16,15,5,4,17,62,24,71,5,25,9,19,10,6,1,16
2016,1358,1101,72,25,52,8,18,14,19,13,3,0,18,51,17,52,6,23,11,17,9,6,1,20
2016,1372,1249,86,36,58,5,16,9,16,14,8,4,23,52,20,54,2,16,10,20,22,7,1,19
2016,1380,1105,73,23,52,5,13,22,32,11,7,2,21,52,17,50,4,22,14,24,15,4,1,25
2016,1392,1263,81,31,51,10,14,9,15,18,5,5,19,54,18,54,5,18,13,19,12,7,5,18
2016,1411,1115,78,28,52,7,18,15,25,14,6,3,18,49,18,48,3,15,10,15,15,6,1,23
2016,1438,1448,72,27,56,5,17,13,17,9,7,3,23,71,23,43,6,17,19,29,11,6,3,15
2016,1453,1178,115,37,75,8,21,33,49,15,8,7,26,108,38,78,8,27,24,36,17,9,8,36
2016,1103,1296,76,19,44,12,31,26,35,13,7,6,17,66,24,58,8,23,10,17,15,5,2,29
2016,1104,1397,63,24,60,4,21,11,13,16,9,5,14,57,22,65,8,33,5,5,17,9,5,16
2016,1132,1444,79,29,65,6,15,15,24,9,3,3,24,78,22,51,7,18,27,36,11,4,5,19
2016,1138,1123,76,26,55,5,21,19,26,11,8,0,21,64,21,43,4,18,18,27,19,4,2,23
2016,1141,1275,68,21,46,8,19,18,20,6,4,1,11,51,21,57,7,19,2,2,9,0,0,17
2016,1182,1247,87,32,69,13,30,10,15,9,3,5,11,60,21,70,10,33,8,12,7,5,3,12
2016,1199,1130,72,23,59,5,17,21,25,17,8,5,12,62,26,58,8,19,2,9,17,7,7,22
2016,1207,1166,74,25,60,6,21,18,22,10,10,7,26,73,26,64,4,21,17,24,10,4,3,21
2016,1229,1179,76,26,58,15,28,9,14,9,9,3,15,64,24,44,6,17,10,11,21,4,2,16
2016,1245,1185,73,22,51,4,13,25,35,18,5,6,19,58,19,64,5,18,15,21,10,9,3,27
2016,1261,1208,89,23,53,6,19,37,55,9,7,0,22,85,32,63,6,23,15,24,12,6,5,33
2016,1272,1416,97,37,74,12,23,11,14,9,10,2,22,86,29,55,7,19,21,31,15,4,3,15
2016,1325,1405,81,29,53,14,27,9,15,13,3,3,19,79,26,64,10,25,17,22,7,4,2,15
2016,1328,1403,91,30,57,12,23,19,25,7,8,14,15,67,24,74,9,26,10,14,12,5,6,20
2016,1361,1305,57,15,52,3,14,24,32,13,4,5,18,54,19,64,5,25,11,19,9,6,5,23
2016,1373,1310,82,27,55,9,19,19,26,14,7,2,20,70,20,52,3,16,27,33,18,10,2,22
2016,1375,1407,66,24,58,8,21,10,17,11,11,1,16,58,23,53,7,19,5,7,13,4,3,13
2016,1376,1280,84,26,58,5,15,27,41,18,6,7,25,74,23,61,11,24,17,23,12,10,12,32
2016,1394,1368,73,23,52,8,20,19,29,18,11,12,20,63,20,54,6,18,17,21,18,12,1,21
2016,1400,1395,71,22,55,3,15,24,36,15,7,5,27,54,18,54,3,13,15,22,19,5,2,29
2016,1435,1196,60,18,44,3,9,21,33,19,4,9,15,59,23,70,7,22,6,10,13,6,3,24
2016,1452,1243,70,23,54,5,18,19,32,18,8,3,20,55,20,57,1,18,14,23,19,9,7,26
2016,1458,1231,82,25,48,4,12,28,37,16,9,5,17,79,28,62,7,16,16,18,19,8,3,31
2016,1462,1344,75,30,59,7,21,8,14,20,7,4,21,68,22,70,7,34,17,21,14,8,2,17
2016,1107,1262,75,24,50,5,19,22,28,14,12,2,19,63,24,53,3,21,12,20,18,6,2,24
2016,1110,1298,63,20,47,9,23,14,15,15,6,2,20,58,21,46,2,11,14,20,13,6,2,17
2016,1116,1401,74,25,59,8,21,16,24,12,7,7,25,71,19,48,5,13,28,35,21,6,2,25
2016,1124,1329,69,21,48,4,14,23,32,12,13,2,22,65,22,44,4,15,17,20,16,6,2,26
2016,1127,1420,66,22,47,8,21,14,16,16,9,3,18,57,19,49,6,17,13,21,14,8,0,16
2016,1131,1119,76,29,62,7,19,11,17,10,4,5,17,67,21,62,9,32,16,18,10,4,2,18
2016,1139,1177,67,18,45,6,16,25,29,12,3,2,18,53,21,54,5,17,6,13,12,2,6,26
2016,1155,1338,73,24,51,7,18,18,26,9,9,5,16,60,21,55,8,19,10,14,11,3,2,24
2016,1157,1421,68,25,58,7,22,11,16,13,2,6,13,66,28,81,5,28,5,14,7,8,1,13
2016,1160,1390,91,27,55,13,19,24,31,15,2,5,19,75,26,71,7,23,16,23,8,11,5,24
2016,1161,1363,74,25,53,7,22,17,23,9,3,4,16,66,25,54,8,24,8,13,11,6,3,26
2016,1164,1299,73,22,60,4,15,25,34,10,1,6,20,68,25,67,5,19,13,15,12,3,2,27
2016,1173,1387,73,25,53,5,20,18,29,10,3,10,15,37,15,55,3,24,4,11,14,4,0,21
2016,1175,1300,71,24,57,9,28,14,19,15,8,2,15,60,21,57,11,33,7,12,18,3,2,20
2016,1187,1396,64,25,61,3,17,11,12,8,3,2,12,61,23,59,9,23,6,8,14,4,3,13
2016,1201,1461,71,23,55,5,18,20,26,7,3,4,20,60,15,43,11,29,19,25,11,1,2,17
2016,1210,1301,90,28,66,5,14,29,34,9,7,5,20,83,29,64,6,14,19,24,10,4,4,24
2016,1219,1144,73,23,47,6,12,21,24,7,6,0,17,63,18,42,8,24,19,23,12,4,1,20
2016,1222,1409,81,27,58,6,18,21,25,11,1,5,22,66,22,67,3,26,19,28,5,4,2,18
2016,1232,1283,68,23,63,3,22,19,23,16,4,2,24,59,20,62,1,8,18,31,11,9,5,22
2016,1239,1195,78,28,64,8,18,14,24,9,5,1,17,69,25,63,9,23,10,20,12,7,1,22
2016,1244,1367,78,25,52,8,17,20,31,14,6,3,17,75,28,66,5,21,14,22,11,6,1,27
2016,1246,1281,88,34,65,9,20,11,14,11,6,11,12,54,18,57,4,14,14,19,15,4,2,15
2016,1250,1159,79,26,49,10,25,17,22,21,7,3,20,70,25,52,8,21,12,21,13,9,0,18
2016,1251,1205,69,27,53,8,19,7,8,16,7,0,18,55,18,48,7,23,12,25,15,11,3,15
2016,1252,1312,81,26,57,15,35,14,17,16,8,1,17,72,24,63,9,34,15,19,15,6,3,21
2016,1257,1439,91,27,52,12,18,25,34,15,2,7,26,83,23,51,4,15,33,38,12,3,2,28
2016,1259,1221,71,30,52,2,9,9,14,14,6,1,14,54,23,60,4,23,4,8,11,7,0,16
2016,1263,1216,105,39,88,10,33,17,30,15,10,4,25,100,31,73,16,34,22,28,21,9,4,26
2016,1266,1391,74,26,55,7,15,15,21,15,4,2,17,60,22,61,6,21,10,13,14,5,0,21
2016,1276,1353,68,20,49,11,28,17,20,10,3,2,13,57,22,50,3,18,10,14,14,6,0,18
2016,1279,1120,80,28,62,10,32,14,20,8,5,3,17,63,20,54,10,26,13,22,13,1,3,18
2016,1287,1122,75,33,60,4,13,5,9,13,11,4,19,65,22,50,8,21,13,17,16,7,3,12
2016,1293,1184,75,25,53,9,20,16,21,14,5,0,19,71,24,44,7,15,16,18,12,7,0,19
2016,1307,1102,84,29,46,9,17,17,24,20,7,5,22,55,16,58,10,27,13,20,12,10,1,25
2016,1320,1133,68,22,46,15,25,9,13,12,10,5,13,50,17,46,8,18,8,9,17,7,1,16
2016,1345,1278,68,24,57,5,16,15,19,14,3,5,19,64,26,52,1,10,11,21,10,5,6,19
2016,1347,1255,90,30,57,10,24,20,28,11,6,5,25,81,26,58,7,16,22,27,11,4,3,24
2016,1348,1200,79,26,51,10,24,17,23,12,6,6,18,63,22,53,7,21,12,19,13,8,0,20
2016,1371,1385,79,31,70,8,22,9,17,19,9,4,19,60,21,72,6,16,12,16,14,12,6,19
2016,1378,1408,73,25,52,2,8,21,25,15,6,11,7,60,23,73,7,30,7,9,10,6,3,21
2016,1386,1269,78,22,57,5,17,29,40,8,4,3,13,70,26,60,8,23,10,17,14,6,3,28
2016,1413,1168,69,25,57,7,16,12,17,10,4,1,19,64,20,46,6,17,18,25,16,6,4,19
2016,1414,1169,73,29,56,4,12,11,18,15,5,7,18,63,26,63,1,12,10,16,16,8,1,20
2016,1424,1129,87,32,66,6,21,17,27,11,13,6,24,77,25,59,6,18,21,30,18,5,4,22
2016,1428,1143,73,25,52,5,16,18,28,11,4,3,17,64,23,60,6,17,12,14,12,7,2,24
2016,1436,1306,66,24,54,3,9,15,21,12,3,5,20,50,14,59,3,14,19,26,9,5,4,17
2016,1455,1260,80,28,52,7,20,17,28,11,9,7,21,54,20,51,4,12,10,17,14,6,1,24
2016,1457,1149,97,30,60,17,28,20,25,12,9,7,22,72,26,57,6,23,14,27,14,6,3,19
2016,1111,1407,75,25,52,8,14,17,23,22,2,3,26,71,23,61,5,11,20,32,10,10,3,21
2016,1113,1333,86,32,54,11,24,11,17,17,5,2,19,68,25,58,9,26,9,20,11,8,0,16
2016,1114,1204,80,26,51,13,22,15,22,10,3,4,16,67,24,55,5,25,14,19,10,5,4,19
2016,1117,1209,75,24,61,7,25,20,28,21,5,6,22,69,22,67,3,14,22,31,19,14,2,23
2016,1125,1240,72,29,54,4,20,10,14,8,2,2,21,63,21,55,6,22,15,18,10,4,2,16
2016,1140,1258,87,32,63,8,24,15,24,11,9,3,23,62,21,64,2,22,18,25,13,6,3,19
2016,1148,1136,78,25,58,3,13,25,37,10,10,5,14,67,27,67,7,29,6,10,16,2,6,25
2016,1150,1198,72,25,62,7,18,15,22,10,6,1,14,69,27,55,5,14,10,14,13,5,11,19
2016,1153,1163,58,21,55,8,21,8,12,14,7,10,12,57,23,60,6,16,5,8,14,7,7,15
2016,1158,1318,68,25,61,5,15,13,18,12,10,5,15,61,23,55,10,25,5,8,19,2,6,20
2016,1170,1225,65,22,53,10,26,11,17,8,8,2,18,63,25,54,6,12,7,14,14,4,3,17
2016,1176,1377,66,22,43,10,20,12,14,19,4,4,18,52,21,49,2,13,8,13,14,5,3,16
2016,1183,1404,82,26,65,12,32,18,24,7,9,2,12,74,29,58,8,23,8,13,15,3,1,22
2016,1186,1340,112,37,58,20,31,18,27,10,6,8,27,83,31,64,3,11,18,32,13,5,4,19
2016,1191,1356,85,31,56,8,11,15,19,13,5,6,16,78,30,67,8,22,10,14,15,5,2,17
2016,1192,1384,86,33,63,9,25,11,14,11,8,3,16,82,30,59,8,19,14,19,17,5,3,15
2016,1202,1441,62,18,38,4,18,22,31,18,6,3,20,60,22,54,6,24,10,23,14,13,1,22
2016,1211,1365,84,23,51,13,26,25,30,16,2,3,21,67,23,63,5,21,16,26,4,10,4,28
2016,1213,1167,70,23,57,4,11,20,32,13,3,5,15,64,25,62,4,14,10,15,16,7,7,29
2016,1220,1189,66,25,56,5,19,11,25,14,6,7,12,64,28,69,7,30,1,4,11,9,4,20
2016,1226,1381,87,28,47,10,18,21,24,15,6,3,18,68,23,55,6,16,16,23,14,4,1,18
2016,1236,1331,68,22,54,8,21,16,26,12,7,3,20,63,21,63,5,20,16,20,10,5,3,25
2016,1253,1364,80,24,61,8,29,24,33,14,11,2,15,70,26,59,7,23,11,15,24,7,1,27
2016,1254,1357,92,34,68,5,16,19,27,12,8,7,24,84,29,73,10,27,16,25,14,7,2,23
2016,1256,1427,85,27,52,8,21,23,32,10,3,10,21,75,27,71,8,27,13,18,6,3,0,21
2016,1267,1292,82,28,62,12,36,14,25,13,7,3,19,66,25,65,3,16,13,20,14,7,2,20
2016,1268,1234,74,26,58,6,25,16,23,10,7,6,18,68,27,63,5,24,9,15,11,4,2,21
2016,1273,1440,73,25,48,4,15,19,32,10,8,3,11,58,21,55,14,37,2,4,15,3,2,26
2016,1277,1321,76,28,55,16,26,4,4,15,5,8,21,45,12,58,4,23,17,19,11,6,3,9
2016,1284,1346,66,20,59,3,20,23,30,10,11,5,23,51,15,69,7,30,14,21,17,4,3,23
2016,1291,1352,70,26,57,9,19,9,16,17,7,1,14,49,18,46,1,14,12,18,20,8,2,15
2016,1310,1265,69,27,62,3,15,12,18,13,7,3,18,66,25,51,10,21,6,14,15,5,4,21
2016,1326,1228,68,27,69,7,23,7,13,14,4,5,22,63,18,56,9,29,18,31,10,4,0,15
2016,1330,1194,78,28,56,2,6,20,27,9,4,2,17,66,24,57,5,19,13,17,10,3,2,17
2016,1332,1112,83,32,62,7,20,12,16,6,9,1,21,75,25,41,6,14,19,25,19,1,4,16
2016,1337,1360,75,27,56,3,10,18,23,7,6,2,17,65,26,60,5,25,8,14,13,3,3,22
2016,1350,1203,98,33,55,11,19,21,29,14,6,3,29,90,28,75,6,21,28,36,8,7,6,26
2016,1351,1389,76,27,53,7,17,15,16,8,6,1,18,45,16,48,3,15,10,13,9,2,2,15
2016,1355,1303,87,34,57,8,19,11,19,13,4,4,21,76,28,65,6,20,14,20,8,7,3,19
2016,1362,1339,87,28,59,9,21,22,26,13,6,5,20,76,25,70,13,34,13,18,10,4,7,26
2016,1369,1188,58,16,56,3,15,23,28,10,5,3,22,51,16,49,5,20,14,20,16,2,10,26
2016,1370,1430,73,26,52,5,16,16,27,15,7,4,25,62,17,55,8,26,20,27,16,5,4,23
2016,1379,1431,71,18,54,12,33,23,29,13,6,3,16,58,20,50,8,22,10,15,17,9,5,24
2016,1393,1323,81,28,61,10,25,15,16,8,5,5,12,66,23,55,10,24,10,16,11,4,6,16
2016,1399,1398,81,24,58,10,23,23,33,12,4,5,23,79,25,59,7,16,22,31,11,6,3,25
2016,1406,1180,77,22,44,9,16,24,32,10,7,2,22,70,25,45,7,11,13,16,14,3,1,25
2016,1415,1142,72,26,52,6,11,14,18,10,4,4,12,68,27,58,5,13,9,10,10,7,2,18
2016,1418,1402,80,27,52,7,19,19,24,15,6,4,17,54,19,50,3,13,13,18,10,8,3,24
2016,1419,1426,99,34,63,15,30,16,24,10,6,11,15,88,32,75,15,40,9,11,13,3,1,20
2016,1422,1154,102,34,65,10,23,24,33,16,5,0,26,95,27,66,12,35,29,36,10,8,4,28
2016,1423,1241,78,25,59,4,23,24,35,10,5,3,32,73,19,52,7,22,28,46,8,4,5,26
2016,1425,1450,81,27,58,7,23,20,32,11,8,1,18,71,25,55,4,18,17,23,13,5,2,24
2016,1434,1156,77,29,58,11,24,8,14,14,6,6,19,52,18,44,3,10,13,23,15,6,5,22
2016,1443,1412,69,24,50,7,15,14,25,17,5,3,12,62,25,63,5,20,7,8,16,8,5,22
2016,1447,1383,64,24,58,7,16,9,15,8,4,5,23,61,20,53,6,21,15,25,11,6,6,18
2016,1449,1417,86,27,62,10,21,22,29,19,10,4,29,84,27,62,5,16,25,35,15,5,5,25
2016,1451,1319,76,27,55,4,23,18,26,12,8,3,10,66,27,61,6,18,6,8,10,8,1,21
2016,1456,1174,94,31,66,16,37,16,19,5,6,4,15,79,29,66,14,29,7,12,9,2,2,19
2016,1459,1190,87,27,56,9,21,24,29,10,5,3,18,73,26,65,3,17,18,26,8,7,0,21
2016,1464,1227,82,29,71,14,27,10,13,13,4,7,23,78,28,70,5,19,17,31,16,8,8,18
2016,1162,1171,77,21,51,10,25,25,36,11,10,3,27,60,17,46,4,16,22,31,20,5,1,26
2016,1165,1217,77,24,59,10,27,19,24,9,9,4,21,65,27,67,5,19,6,17,15,3,6,20
2016,1193,1145,84,29,65,8,31,18,21,10,6,2,19,77,25,58,7,22,20,23,11,4,2,20
2016,1233,1264,70,25,50,9,28,11,18,10,7,2,20,56,16,45,8,20,16,20,14,3,1,17
2016,1237,1442,69,27,52,4,8,11,20,14,10,2,16,67,23,49,6,12,15,18,18,9,3,20
2016,1297,1178,91,27,56,11,26,26,30,11,7,0,29,83,26,60,7,26,24,34,11,4,6,22
2016,1324,1460,89,30,55,8,21,21,26,9,10,3,19,63,22,48,9,22,10,19,14,4,1,25
2016,1343,1135,83,29,69,5,23,20,22,10,13,1,21,59,17,48,5,14,20,27,20,3,9,17
2016,1433,1172,79,31,62,5,14,12,19,17,11,5,20,69,24,58,11,31,10,12,16,9,5,18
2016,1454,1453,95,31,59,10,26,23,33,8,3,2,18,94,38,60,7,16,11,18,8,5,5,25
2016,1463,1335,81,30,50,4,12,17,33,14,5,3,23,58,20,50,5,15,13,23,12,6,2,27
2016,1101,1249,80,28,54,9,22,15,29,10,11,1,26,71,24,48,2,8,21,34,17,5,2,25
2016,1103,1123,73,26,50,10,24,11,15,15,10,4,14,64,25,49,12,25,2,5,18,7,3,14
2016,1105,1341,83,25,52,7,19,26,33,14,2,5,19,69,26,64,6,20,11,20,8,8,2,24
2016,1107,1216,86,28,58,11,26,19,25,12,6,3,17,60,21,62,8,27,10,12,8,7,0,18
2016,1110,1159,54,16,36,8,18,14,21,14,6,1,13,49,19,43,4,16,7,11,17,7,2,20
2016,1112,1333,80,28,50,9,20,15,19,13,3,2,13,63,24,60,9,27,6,8,11,7,0,16
2016,1114,1209,63,23,51,8,24,9,12,12,3,2,18,53,18,46,3,13,14,19,12,3,2,19
2016,1115,1212,63,21,52,8,19,13,21,16,3,5,25,59,18,43,3,12,20,30,8,8,0,21
2016,1116,1403,75,24,57,6,19,21,28,10,6,5,18,68,26,62,1,13,15,19,14,7,4,23
2016,1122,1369,86,29,55,8,18,20,25,12,8,3,15,80,30,61,8,23,12,17,13,5,1,22
2016,1124,1208,83,24,53,7,17,28,36,8,5,5,22,73,25,50,8,18,15,26,10,3,4,25
2016,1126,1197,88,31,60,8,23,18,27,11,7,3,26,56,18,55,5,22,15,27,16,4,2,22
2016,1135,1335,89,28,57,13,24,20,27,8,4,6,17,83,31,61,11,23,10,18,9,3,4,22
2016,1137,1119,94,40,67,9,18,5,11,16,6,6,21,66,24,70,10,33,8,21,14,8,6,14
2016,1138,1405,73,25,60,9,24,14,19,17,11,3,22,68,24,60,6,25,14,17,19,8,0,17
2016,1140,1337,88,30,61,8,21,20,30,13,9,3,24,77,28,59,3,13,18,28,16,10,4,24
2016,1141,1132,77,26,59,9,22,16,21,11,7,5,19,65,23,62,2,12,17,23,14,8,6,17
2016,1151,1359,63,21,59,3,18,18,25,9,7,2,18,56,22,49,3,14,9,20,11,4,4,22
2016,1154,1440,78,25,69,9,38,19,24,11,12,3,15,75,30,74,9,29,6,11,20,4,4,19
2016,1157,1144,97,33,56,9,21,22,35,9,4,3,23,68,20,56,6,27,22,30,8,5,1,22
2016,1162,1217,55,22,57,6,24,5,10,5,8,5,15,54,21,49,5,16,7,13,15,3,7,10
2016,1165,1171,77,22,47,7,17,26,35,15,7,3,19,73,27,64,2,17,17,22,15,6,1,25
2016,1167,1430,78,28,61,7,12,15,20,13,5,3,23,74,25,61,8,26,16,25,10,7,1,18
2016,1173,1247,59,20,41,3,7,16,26,14,4,5,12,44,16,50,8,26,4,8,9,7,1,19
2016,1179,1133,80,23,50,7,16,27,36,10,3,3,18,70,25,61,8,22,12,15,11,5,3,29
2016,1182,1387,78,24,62,9,26,21,26,18,8,4,24,67,21,56,9,23,16,22,19,8,0,21
2016,1183,1188,60,22,52,5,15,11,16,9,5,2,16,46,17,62,5,19,7,13,16,5,3,19
2016,1186,1170,74,27,57,1,20,19,24,12,4,4,12,67,27,66,8,22,5,8,10,4,4,23
2016,1189,1318,71,26,56,3,23,16,22,16,7,2,16,67,23,58,11,24,10,17,11,10,2,18
2016,1192,1254,88,31,59,10,22,16,21,13,6,2,25,85,25,56,9,18,26,32,15,9,2,23
2016,1194,1150,82,28,56,8,17,18,24,13,8,6,19,77,27,55,7,14,16,26,17,4,0,16
2016,1196,1452,88,26,49,12,20,24,31,14,6,4,21,71,25,58,7,20,14,16,18,8,2,27
2016,1199,1155,76,26,54,5,12,19,30,16,13,9,20,65,21,63,6,23,17,21,18,7,5,22
2016,1200,1269,78,25,55,7,22,21,31,13,10,1,25,72,23,56,5,27,21,30,15,4,3,28
2016,1202,1190,74,26,52,6,22,16,19,12,3,4,18,70,23,59,8,25,16,22,5,7,3,18
2016,1204,1117,71,27,61,11,27,6,8,13,6,1,25,66,19,48,9,28,19,24,15,4,6,11
2016,1205,1149,68,20,57,6,28,22,33,9,7,3,19,59,19,54,6,26,15,22,15,5,3,24
2016,1211,1362,86,30,69,15,37,11,18,6,5,4,16,48,18,59,4,25,8,15,9,2,2,18
2016,1214,1313,86,26,59,8,21,26,34,11,2,7,20,76,26,66,4,20,20,22,11,2,5,25
2016,1220,1180,70,20,46,4,20,26,31,8,4,4,14,64,24,74,8,25,8,12,5,3,3,22
2016,1221,1298,87,27,55,6,19,27,35,11,7,4,27,80,26,50,4,14,24,34,16,6,2,28
2016,1222,1187,97,37,71,11,25,12,22,14,9,1,17,93,33,70,14,38,13,18,18,5,2,24
2016,1223,1358,70,22,50,8,23,18,30,11,2,1,18,69,26,61,4,19,13,19,8,4,2,23
2016,1225,1340,56,23,64,3,16,7,11,12,5,1,18,55,19,54,3,16,14,19,15,9,6,16
2016,1226,1319,88,27,49,12,23,22,26,13,4,2,15,66,24,60,10,30,8,12,12,1,1,22
2016,1227,1156,72,21,50,4,7,26,48,14,6,4,20,70,26,57,4,18,14,22,17,7,2,34
2016,1230,1311,68,21,54,11,26,15,18,6,6,2,17,61,24,52,6,16,7,18,13,3,8,16
2016,1231,1278,74,26,57,2,18,20,26,11,2,6,16,68,28,68,2,18,10,17,4,7,2,23
2016,1238,1290,77,31,59,6,22,9,16,12,8,4,18,62,22,54,4,17,14,19,16,2,2,16
2016,1239,1391,75,26,69,11,28,12,17,12,6,4,19,60,20,66,5,27,15,22,12,6,0,20
2016,1242,1246,90,26,56,8,17,30,47,15,5,1,20,84,33,62,5,23,13,22,16,10,6,33
2016,1243,1279,69,23,50,3,19,20,30,18,8,4,18,64,22,56,8,20,12,17,17,8,0,24
2016,1251,1342,65,20,44,11,26,14,19,9,5,1,24,61,20,45,6,17,15,24,11,2,1,17
2016,1253,1218,78,28,62,8,20,14,20,15,5,2,29,64,19,54,6,25,20,34,13,10,4,19
2016,1256,1431,78,25,60,12,27,16,23,14,6,4,19,70,27,53,2,13,14,22,23,8,6,18
2016,1259,1248,84,28,58,6,12,22,26,4,5,3,18,77,28,63,8,22,13,17,10,2,3,22
2016,1260,1232,104,32,61,6,18,34,40,11,7,3,22,96,32,66,11,26,21,28,17,7,2,27
2016,1263,1127,74,26,51,7,18,15,19,16,8,3,17,63,24,59,5,20,10,14,17,7,2,18
2016,1266,1139,75,24,46,10,17,17,21,15,2,12,16,69,28,67,5,16,8,12,8,8,5,19
2016,1271,1164,83,32,56,7,12,12,25,18,7,2,30,81,20,60,12,22,29,34,10,9,2,21
2016,1273,1422,81,28,56,10,22,15,18,10,7,1,17,67,21,51,12,29,13,17,14,6,2,18
2016,1275,1296,72,23,50,10,21,16,22,11,6,7,17,59,17,50,10,29,15,18,11,7,2,18
2016,1276,1336,79,25,55,6,20,23,31,7,7,2,14,72,26,62,9,29,11,15,11,3,4,23
2016,1280,1281,76,28,61,8,23,12,19,13,5,6,17,62,23,62,2,25,14,18,10,8,3,15
2016,1282,1152,78,25,49,11,24,17,24,19,3,1,21,64,22,58,7,33,13,24,8,10,1,26
2016,1283,1229,84,28,57,10,19,18,27,16,9,5,19,81,30,63,7,17,14,19,16,11,8,23
2016,1284,1389,73,25,53,10,25,13,16,11,10,5,17,57,21,52,7,21,8,14,17,4,3,17
2016,1285,1286,80,25,51,5,11,25,33,11,3,3,25,72,26,62,6,20,14,18,7,3,3,25
2016,1287,1184,70,20,55,5,13,25,36,15,8,0,23,67,25,55,1,17,16,21,14,6,7,25
2016,1288,1224,83,22,58,1,13,38,47,16,12,4,22,63,20,49,2,8,21,31,25,10,3,30
2016,1292,1443,66,23,60,7,21,13,21,9,6,2,24,64,20,54,6,17,18,27,14,5,5,18
2016,1294,1315,71,26,56,6,22,13,19,15,9,1,18,70,26,53,5,13,13,17,16,8,2,22
2016,1299,1366,63,20,38,7,15,16,19,20,5,3,19,62,19,46,9,27,15,22,14,8,0,21
2016,1301,1274,85,27,53,5,11,26,31,11,3,2,14,69,23,58,8,26,15,16,8,5,3,25
2016,1303,1377,96,31,62,6,15,28,32,17,5,9,17,83,30,69,2,15,21,27,11,11,2,25
2016,1305,1429,89,28,57,10,22,23,28,11,10,1,17,84,32,60,11,21,9,18,14,3,2,17
2016,1306,1420,84,27,62,10,21,20,29,9,4,3,23,81,26,56,5,14,24,31,9,7,3,22
2016,1307,1129,88,28,50,8,16,24,28,12,0,2,23,83,25,64,11,33,22,26,9,7,2,24
2016,1308,1410,92,39,67,10,22,4,9,10,6,4,15,68,23,57,10,24,12,15,11,6,0,13
2016,1309,1270,76,30,67,4,13,12,21,17,8,3,14,64,24,64,3,19,13,17,14,10,5,19
2016,1312,1244,75,21,53,10,29,23,29,11,11,3,18,67,25,59,9,20,8,16,17,4,6,24
2016,1314,1130,89,36,67,6,17,11,22,11,12,1,14,62,23,52,10,27,6,8,23,5,3,17
2016,1316,1195,82,27,59,13,32,15,22,8,6,4,14,76,31,64,2,6,12,15,10,5,3,18
2016,1322,1368,91,33,63,13,28,12,12,20,5,3,14,76,30,66,4,18,12,16,13,10,2,12
2016,1325,1245,72,27,65,7,20,11,13,8,4,5,13,61,22,57,5,15,12,17,14,4,4,12
2016,1328,1261,77,28,63,14,29,7,10,10,8,3,16,75,27,55,11,23,10,13,15,6,2,15
2016,1329,1120,74,23,53,7,17,21,25,11,2,1,26,63,18,62,6,29,21,31,7,6,6,23
2016,1330,1198,64,25,62,6,18,8,14,8,4,3,18,60,21,51,1,11,17,21,7,5,4,16
2016,1344,1207,73,22,52,5,11,24,33,17,9,3,14,69,27,61,5,19,10,13,17,8,6,22
2016,1345,1304,89,33,56,7,12,16,18,15,2,5,13,74,28,62,7,21,11,13,9,10,3,23
2016,1346,1310,82,27,60,12,17,16,22,5,3,8,21,68,24,60,4,13,16,22,9,1,2,17
2016,1349,1317,95,30,54,11,23,24,26,11,4,3,17,87,32,61,7,22,16,22,11,8,2,22
2016,1354,1175,56,21,59,5,24,9,18,11,4,6,12,41,16,54,2,20,7,10,15,4,5,14
2016,1355,1176,67,21,45,8,19,17,26,12,2,0,17,56,21,50,5,21,9,14,8,6,3,19
2016,1357,1136,72,24,58,7,21,17,23,15,5,0,20,71,26,58,7,18,12,22,10,8,1,22
2016,1360,1258,77,22,49,10,20,23,28,14,6,5,18,69,25,55,7,20,12,17,15,6,3,25
2016,1361,1424,67,22,49,4,10,19,27,12,2,7,14,52,22,60,5,23,3,9,10,6,4,21
2016,1363,1102,75,24,52,12,31,15,19,9,4,8,20,54,16,56,5,21,17,20,10,4,0,17
